date,VIS@KAU.M,VISUS@KAU.M,VISUSW@KAU.M,VISUSE@KAU.M,VISJP@KAU.M,VISRES@KAU.M,VLOS@KAU.M,VDAY@KAU.M,PRM@KAU.M,OCUP%@KAU.M,RMRV@KAU.M,VEXP@KAU.M
2003-12-01,82.58462303280291,68.89466442768443,38.42879601304236,31.09117297987741,5.050141410216165,8.639817194902305,6.943247483090993,573.4054760145273,171.35409345044968,80.55966617846778,137.93141215725385,92.85745888265201
2004-01-01,82.57996489577482,69.14375456779585,39.21350307285883,29.622182723583414,4.563157917389346,8.873052410589624,7.000141136683334,578.071409332779,170.86792732717848,78.49264741454019,135.19581074546957,88.98511941588123
2004-02-01,83.52468426215707,69.40619822977831,41.132750955102566,29.331819358188238,4.958449678586993,9.160036353791767,6.987150758654321,583.5995610086934,171.87085401127513,77.92662387397067,133.58313220323274,87.98187560545799
2004-03-01,83.36750944884285,69.93341471475199,38.7420865440448,29.750851581646398,4.707218779070709,8.726875955020144,6.906169598828259,575.7501592856262,175.67283852282935,78.70260807540697,138.98663390816765,85.05972429590614
2004-04-01,85.35275815570148,71.19993803120873,40.71605920754218,30.362100971283642,4.991235209418033,9.161584915074705,6.8328688353625875,583.2042012143326,176.28718625805155,79.10237960351752,140.04894959307657,90.1324612599451
2004-05-01,85.80852995946739,71.78930028806687,40.96368258530073,30.749213153301397,4.9195298254172215,9.09969984598331,6.84195041594163,587.0977072475177,177.07055572467524,78.26875640816154,139.81018881357636,90.35606849336133
2004-06-01,84.78222855674262,70.32839361996894,39.78451121767204,30.4024130190334,4.923324232852039,9.530510703921651,6.881811115673416,583.4552828933555,178.47512591267713,79.73405793645702,142.2119459783984,93.13812848909036
2004-07-01,87.15048372866018,73.0835458835575,39.911078686629956,32.827467839522114,4.901731201294178,9.165206643808494,6.717355854676722,585.4208121126238,179.35707044116566,79.8761122994859,142.39989545432115,93.86190364024182
2004-08-01,83.41006164461685,69.85303208799203,40.663632495736785,29.452306104262654,4.5234751021774375,9.033554454447373,6.967727097896796,581.178546758439,178.059606356701,78.45778375776507,137.56055919531096,89.07168697076222
2004-09-01,86.44354800570588,72.58787775128323,43.16015169883933,30.264823065854863,4.283720826674148,9.571949427748512,6.913711437360586,597.6457465330776,177.5760552264211,77.76610520409199,138.40388993651723,92.69610310909505
2004-10-01,86.40148723308471,72.21108889856662,40.84602668065972,31.662892040543074,4.325202466886805,9.86519586763128,6.817947819706661,589.0808315002228,178.67859744825873,78.66592394890952,139.80104590226534,94.01747500365346
2004-11-01,84.80376474606781,71.39597861458229,41.25409260878164,29.829575163931437,3.9482660391134408,9.459520092372093,6.85409151147017,581.2527640867366,179.0534022491584,76.59935362263425,137.44716042300428,91.64452702779815
2004-12-01,87.29628888661497,74.42659431244756,42.2800632468314,32.43583297884939,3.8591117211196604,9.010582853047755,6.707576570490103,585.5465420265941,178.80078052160871,74.50764785505928,134.07078784665944,90.93758995031588
2005-01-01,86.50071337235975,73.85690196462183,41.952312359732424,32.08569498641253,3.969544584378557,8.674266823359373,6.789281460718637,587.2776896378988,173.87513278520564,78.11838963037381,137.73145439223353,88.07536611755502
2005-02-01,88.02696826772596,75.21605598136543,41.49399734943585,32.68259729217971,3.7930350365159398,9.017877249844592,6.647636472496043,585.1712848197869,178.54142434263082,76.16390451783055,136.23374931284872,89.03280381019806
2005-03-01,94.02694590660276,80.79666929632016,45.38275338546642,33.427988186555865,3.7346147385834008,9.495661871699193,6.559665784285768,616.7853398644309,182.06526162916046,77.8909896709007,143.2739172665582,97.92539794677445
2005-04-01,81.37906715732004,68.17582054426855,38.24469810298774,30.73514394397025,3.6652066190998207,9.538039993951674,6.653213356327302,541.4322965365382,170.60837535057502,75.00696486743777,128.29777226854577,87.69688500812721
2005-05-01,87.86524197306527,74.44264189582087,42.71109950315972,31.80910495705417,3.8865754169422444,9.536024660302147,6.432635922225118,565.2051118309419,176.82917773257512,77.29443797658308,137.1949772406241,94.49712490062144
2005-06-01,90.11013305926235,76.52504495032878,43.69141910335219,32.64725565623598,3.810808456768166,9.77427965216541,6.657111883730343,599.8732376333378,178.28168613631553,76.98209511471235,136.39797759877138,93.59579045717354
2005-07-01,95.26623058443543,81.35506777326263,45.72551368930329,34.300043354970896,3.582123106662099,10.329039704510711,6.539142735912702,622.9594797039955,181.2223719249822,76.83639065153592,138.5719014422709,100.49650863591323
2005-08-01,93.20688618169262,79.70372631988813,44.61542283079254,34.75531552542911,3.2847346913585462,10.218425170445933,6.643116929877103,619.1842435747305,182.0439454482693,75.50855258053979,136.52966512128236,95.80099095853531
2005-09-01,92.9384340657484,79.11819838366718,47.26756668563877,33.692088366265004,3.565568361544951,10.254667320536278,6.505906146507518,604.6487294351361,182.87594175590075,75.95849816361431,137.74010593293852,100.09995119999378
2005-10-01,94.29465419301681,79.46258571216715,46.360251352845886,33.937198342361825,3.5128723422187793,11.319196138630867,6.528204019220451,615.5747404938548,182.27547626341928,75.4286259023652,135.95269331549287,96.73005089229129
2005-11-01,92.60749788285088,79.19420279273342,45.40397825338054,34.57476800184548,3.37474539139933,10.038549698718127,6.542925395941759,605.9239497523276,185.20125922292556,74.83310988866015,137.21123823352727,96.9023175196463
2005-12-01,93.92463873148046,80.1810843855558,46.583987383904585,33.94780138671927,3.533973254528163,10.209581091396485,6.48090782076117,608.7169257170192,180.82994740803946,74.77804103544618,137.63454787490622,98.5153229200118
2006-01-01,95.72544337067701,81.59505921409298,46.54670641774664,35.39450809784324,3.3279900894580585,10.802394067125975,6.548011731830611,626.8113262258798,179.17047209363633,74.62891856483962,136.3967066370147,97.1077622054384
2006-02-01,96.76946673600534,83.15957513729836,46.07975929411873,36.115470680761405,2.937010213026158,10.67288138568083,6.477495714523856,626.8238060792335,186.8150072108157,74.19531882808242,140.0792951776336,94.80277757358492
2006-03-01,94.59972801795375,80.72326689222189,44.61336511080662,34.450971662749744,3.155914585211456,10.720546540520397,6.666452251777717,630.6445698628474,185.69092835966669,73.52100187653743,137.88229661394288,98.984392166047
2006-04-01,96.43215200372182,82.03979872743184,47.84800769094457,35.30556259077246,3.052920776666832,11.339432499623138,6.371151230497224,614.3838238980077,187.87323797623537,75.09973204194804,140.56034789464476,99.6257547324326
2006-05-01,96.51042870208099,81.5776684728272,48.10661121691121,33.39444204698751,2.852412903066697,12.080347326187091,6.412128117042903,618.837233468478,188.33197413885824,74.84640791347144,139.43407682746155,98.94318314399182
2006-06-01,101.48578255023892,86.79092569364188,50.51456192239171,35.791831237054545,2.669063488451687,12.02579336814536,6.477384113497399,657.3623956367692,189.34962035933216,75.88012149631734,141.7334970646977,103.71441393122056
2006-07-01,102.37761003025649,87.87845780485755,50.34575651986241,35.84090856496587,2.65518267651949,11.843969548879453,6.375288651246205,652.6868153676038,193.01164385734555,75.65481328163517,146.5455872842619,105.3832300422866
2006-08-01,100.79188689000459,86.6150960415664,50.23396692212093,34.838105806857534,2.633615488223775,11.543175360214416,6.371580889811086,642.2036603563538,193.5572054974423,74.55906067444542,143.6501104447997,105.4545971837643
2006-09-01,102.5153267102721,87.29251956881633,52.755106742873835,37.460754405501255,2.572388501813922,12.65041863964186,6.427959267211032,658.9643443584603,190.52584412761962,74.98293495097873,142.53762677966472,104.46817575700808
2006-10-01,101.58118551693003,86.41324210326091,51.28301736105108,35.98178220439611,2.559489076909567,12.608454336759554,6.353338790329435,645.3796863123622,189.7513047814487,73.66104512393589,138.13796032358178,104.44794329744654
2006-11-01,105.28015003213966,89.589507467268,52.32386936169844,38.38898565230046,2.6889823071091783,13.001660257762468,6.221696758613281,655.0211682012832,193.5728138157152,76.18624408798806,145.63236971157022,106.3082417474869
2006-12-01,110.06297270171753,93.86146187671673,55.65326443947399,38.2692630498098,2.5320848935431823,13.66942593145761,6.059805272025988,666.9601822327203,195.05994778188423,73.98440115982032,146.7901252407266,107.41647857095161
2007-01-01,104.85678341347473,88.53858913294017,51.428733985145335,37.13813845857251,2.7203422136964694,13.597852066838087,6.130765622610304,642.8523630488252,200.03644418158729,73.06929310469071,148.98004164736867,109.93476398507383
2007-02-01,106.6361969373246,89.98489912783859,52.108059828465194,36.67937230370549,2.676207895986783,13.975089913499234,6.124928217680963,653.1390516476037,202.5945951286268,72.49912274179357,149.69861051924497,109.58962864347603
2007-03-01,111.86239276837568,95.01835919023873,53.91345208976484,39.45601206561875,2.9517206854853617,13.892312892651596,5.945449589421095,665.0722171564005,203.9152634561794,74.98356572368463,154.4392701787568,111.10332199734002
2007-04-01,107.04086944562246,90.03921133440969,52.55124335960516,38.800857463970694,3.01243359716032,13.989224514052447,6.444211670872134,689.7940201417807,203.14610937112226,74.55395722450683,150.6891856934049,114.6866034338268
2007-05-01,108.38025133560353,92.80636878853842,52.93415684622887,40.311186421003626,2.8896447625314323,12.68423778453368,6.239810837711225,676.2722668777654,206.98421682621682,73.96107583746605,150.96588773912407,109.78369325949184
2007-06-01,109.82286591790587,92.99865693579079,52.734880311801625,40.660594261448736,2.9538342749941275,13.870374707120956,6.286840707968397,690.4388641184456,209.98922823393485,76.54358368295772,159.11619446128998,115.03264552809824
2007-07-01,107.65141219271862,91.10932255082417,52.92780898573958,37.288077879205055,3.1030607763983724,13.439028865496079,6.263078025116856,674.2291940770128,211.45032271821998,76.28528229484357,161.64638675427994,114.07899419545829
2007-08-01,114.77494049347573,97.61459360791252,55.464013392633106,40.112426202310296,3.147503478657135,14.012843406906075,6.237191477757752,715.8732807060599,210.24872164460356,77.49079811221162,162.33125112252873,119.60664649667189
2007-09-01,107.49963489507002,90.8295935997448,52.508471712111074,41.64783450548999,2.7929796139738694,13.877061681351355,6.302162410660888,677.4801581954797,208.10561180232287,77.8436175394668,161.8466961822122,108.00149381144311
2007-10-01,106.48300177830114,90.56935194252011,53.78208655938161,37.41063661542233,2.6042280812860694,13.309421754494958,6.3775204931051,679.0975260084624,208.7278379387262,77.5375785442286,159.26445178103953,110.20694763734221
2007-11-01,107.17990207318198,90.3171083123462,54.04892795922178,36.49077349252335,2.8006318141252393,14.062161946710527,6.343003019513236,679.8424424813262,207.4293401301702,78.44119524265079,160.3117038647253,110.76447688639931
2007-12-01,106.85670166542495,89.89860247689599,53.99213896990176,35.3347733307291,2.748480970081006,14.209618218447961,6.523187153233822,697.0462635408392,208.7423085682899,76.59092995149902,162.74032005602533,118.39951717398453
2008-01-01,100.77444480704212,85.23782459020347,50.506651154689756,34.354274475232565,2.5849323699891613,12.951687846849481,6.604333220441763,665.5480136107232,209.44178543032646,77.46941812934813,165.1123024638473,105.30730701525253
2008-02-01,100.1584051338678,84.80110994182861,50.871827155034815,34.580843703735304,2.4771382296849596,12.880156962354231,6.622185756000521,663.2675638212288,210.4198894248564,76.99917135659038,166.0402356411422,106.82536514470735
2008-03-01,100.24940286947758,85.34804894414572,52.06943533579661,31.83948655645607,2.314477101245426,12.586876824086426,6.575417604330315,659.1816884515649,218.35335137467564,75.444589501253,166.77973241813757,106.1615395790714
2008-04-01,87.53412427845197,73.2892419536458,42.71812681211039,31.736407297815315,2.2099286139997325,12.034953710806434,7.090306445940089,620.6437656112289,199.08836863767647,73.6311074406304,144.8114943903099,99.02557401528043
2008-05-01,88.59168003633127,74.4303493502328,43.09169210347319,31.268632584347902,2.417619005023894,11.74371168107457,6.907775372211569,611.9714255378165,207.96429182550935,73.23024073004248,148.46093939055413,99.52370214782431
2008-06-01,81.47127590997295,67.94112786796025,41.15464769188768,28.436382887542898,2.1908009805748034,11.339347061437884,7.2613943415322995,591.5950618900943,211.66748629002805,68.81340748473573,144.3585230643916,96.32393084943548
2008-07-01,78.3229496798479,65.1160202008673,39.67205406551505,27.004457705674998,2.124934693008887,11.081994785971718,7.255609871197,568.2807668383703,205.469113314416,68.57652295528344,139.94303274731158,91.3076029625845
2008-08-01,78.92094389916569,65.78165766659589,38.943429949296664,27.67849211837016,2.108729159002272,11.030557073567532,7.287035403593787,575.0997122782595,206.4098463253221,68.83946175998365,141.6343598697711,90.37833390894393
2008-09-01,77.81891077814754,65.15681349971014,37.836458824311045,25.65106034948991,1.8349452760929943,10.82715200234441,7.377690331683621,574.1238256700894,202.86157100495572,63.72168968541557,132.85958235179424,88.15698435538506
2008-10-01,79.96965844105438,66.8562401149962,39.09534036829421,26.82530369698331,2.01067268936067,11.1027456366975,7.354118942516711,588.1063799679494,201.5771408644084,67.49940326110769,135.3577153978298,90.41861329208815
2008-11-01,80.15070931897645,67.95392673780347,40.646210136431264,26.621848117005072,1.9066076146781958,10.29017496649479,7.31101275172052,585.9828578904816,198.95382711458683,65.63552469731444,130.35971781885263,86.75487945071154
2008-12-01,76.68549484766417,64.94286013201015,38.77150240315938,25.480655507346523,1.986178250785469,9.756456464868553,7.412268442178633,568.4134734321933,199.51332839323862,62.13946299829501,124.21236444605785,83.84725916631682
2009-01-01,79.45605566753152,67.7649278814997,40.570245174314756,25.95936860991756,1.9035233030563443,9.787604482975468,7.257437779630334,576.6473802219541,198.43047144769494,59.40031621553691,119.28753263799862,85.77878732745086
2009-02-01,79.94527980941393,69.13899460480495,40.890000265854994,26.225929238806106,1.8914692359429093,8.914815968666074,7.1425423207319145,571.0125443814936,190.9933171863503,59.883094915703175,115.13796155725632,86.65606762292282
2009-03-01,71.34083652187866,60.689754869138206,37.54175263674925,23.16571389337868,1.8552445485439404,8.795837104196506,7.248859367192347,517.139691084958,188.6022203595127,57.46837450255489,109.03158664689217,79.23258968696524
2009-04-01,77.9143458414494,65.35594867426711,39.57264672473474,27.071336818514812,2.039277089899327,10.519120077282956,7.540533482699813,587.5157336001022,186.55285501833757,59.92907965735346,110.21578896169132,90.26716324540197
2009-05-01,78.58352908933632,67.96923787007673,42.210752741593154,26.09923465456638,1.6731931512284353,8.941098068031161,7.370846185873163,579.2271056605874,187.67460780574015,58.0158999663308,108.52701901911462,83.77108049680054
2009-06-01,77.5054380747142,66.01852032714905,41.788738526655614,25.516153724733325,1.2209971093996044,10.265920638165555,7.546313820059333,584.8803584729686,184.71686106740947,54.53394901207351,101.14817623000626,78.6750967559666
2009-07-01,78.20590749305897,66.45823378338527,42.19097124024531,25.734582340206746,1.6573391219161693,10.090334587757535,7.431200189208924,581.1637545596755,181.33036544830608,55.8233147179982,97.43176367731941,80.03721521452988
2009-08-01,78.61198904891455,66.68270297508408,41.245363756801495,25.915830799342903,1.668702407293191,10.26058366653727,7.299824132413899,573.8536947563235,184.17118611493194,55.90294071344936,101.83469402340465,77.64348491397594
2009-09-01,79.12807560348136,67.63332170434384,40.73085754103406,26.59213957832713,1.831546518357708,9.663207380779806,7.365113950761387,582.7872935241023,191.32342264501267,55.61312047055557,110.31224667834931,85.16592922570582
2009-10-01,76.2844526734363,64.64435526295419,39.079913191439225,25.420588542139935,1.7567712314533543,9.883326179028764,7.346904771628271,560.4546093475202,194.85393977545053,57.81462966859452,113.38476821575094,84.29842723413635
2009-11-01,74.78192606904798,62.99069058645631,37.929785015227935,24.21151764329334,1.728746707728263,10.062488774863409,7.44544074665315,556.7843994676932,188.48217846783277,55.316304269048274,105.08137185361699,84.78726015410732
2009-12-01,76.35430580463131,64.36127546084062,38.98092818534952,25.06361315677311,1.6653591457278445,10.327671198062845,7.332238608194688,559.8479889226214,187.59857466342123,56.5989758908013,105.25709049859944,82.80351229875151
2010-01-01,76.90369092059834,64.3206559999877,38.94354133070906,24.81851310000862,1.6007617732748551,10.982273147335794,7.249361463137037,557.5026533327872,181.67000719249938,56.46966232239091,102.74379312213968,84.09662445247487
2010-02-01,77.17913232268094,63.80971965249752,37.82641513009817,24.248185535915827,1.6785263019131673,11.690886368270261,7.228833762978092,557.9151175315498,181.31774158533486,57.44985360825972,103.10007570502808,83.8228112072901
2010-03-01,77.51556287206456,64.11936066884296,38.76175980471839,25.129959939465902,1.7634038884456198,11.632798314775988,7.217769663660016,559.4894781595183,182.8171368073001,57.60127475346773,105.09197679610901,87.02744515095435
2010-04-01,78.50841542776037,65.39611951393455,40.15718931688841,26.205876457870076,1.761261753795252,11.35103416003056,7.3821639340605625,579.5619928910564,186.09822084396248,58.08197507167957,106.67042761611913,88.50029496193747
2010-05-01,78.71950683881185,65.25043646692599,40.34580183730945,25.21974187895849,1.8889105603736331,11.58015981151223,7.547014953294609,594.0972952284903,183.79651328755716,58.47843551199698,107.47632273107864,94.20152335323456
2010-06-01,79.77503453437075,66.48940116976775,40.254410294458424,26.768408263283007,1.8438929932749444,11.441740371328056,7.4045011980215065,590.6943387819553,183.7684330274218,60.33113408502607,110.91826287460383,90.2967657224753
2010-07-01,82.54983367149721,68.220449889714,40.74229364342502,28.46132939068661,1.8329373005152143,12.496446481267997,7.60751671211481,627.9992392382129,184.88169986273127,62.63161110278561,112.80915864285438,98.2282772681326
2010-08-01,81.5598373869214,67.84837058545949,41.56203049350685,26.0168057692167,1.7613822229504668,11.950084578511436,7.549895548865063,615.7682532536762,186.18676452342558,59.295351992922726,110.40374920642037,101.86524794134804
2010-09-01,83.01643693016615,68.7644553231279,42.498559740019175,26.18658661582316,1.8243317157866974,12.427649891251543,7.402986167804911,614.5695342944688,188.35491574315844,59.97642568779619,115.37494904954461,97.79524817810797
2010-10-01,84.48860731381902,69.89248577332557,43.61289568979012,26.846536984841368,1.7637116134186863,12.832409927074757,7.338232019549723,619.9970034774296,190.76917979496446,60.86250826763241,116.65794946802063,98.27469239407523
2010-11-01,83.0000953713567,68.2450123919363,41.17385210859095,26.747828954807982,1.7488192729249366,13.006263706495455,7.440980198103235,617.6020660989451,193.82021472889863,59.96608938277091,115.6680764959675,104.65695231334549
2010-12-01,81.50768560272407,67.01673915449227,39.819585974099624,27.025098335520763,1.8883075421733542,12.602638906058445,7.355181370674003,599.5038107119096,192.7091726027458,60.5556782132709,116.53525829211391,95.4869432192114
2011-01-01,83.25226679172594,68.58505418276626,41.98333826265392,26.510536221156556,2.0596413119730514,12.607571296986638,7.4300782562443155,618.5708572722536,194.45796068444866,60.77800216814165,118.11718765100544,101.81498715680888
2011-02-01,84.87149928422673,69.81757664320203,42.05410015985437,26.752062659131237,2.02513936275996,13.028783278264745,7.423813196096161,630.0701563587082,198.5774049226308,61.72014474992604,122.39351372781915,100.80707750984352
2011-03-01,81.59665424017022,67.26533808665012,40.136201675801836,26.684991383239105,1.6666423033180184,12.664673850202092,7.601579451915389,620.2634502171227,200.2817762056243,61.733643958311205,123.02236104434306,96.31027742846854
2011-04-01,84.08027145802691,69.70971771795291,44.26173960749573,25.789397184390886,1.6976916823963966,12.672862057677605,7.477641187754847,628.7221009321504,203.37430560936795,62.11165270431817,125.86130160318078,97.2584456978566
2011-05-01,81.83604996694162,67.5109056005974,41.88686993520789,25.56866830591992,1.7105308361106788,12.61461353023354,7.549308116820134,617.8055562639304,203.5753853075498,61.46722330230135,125.45431631842283,95.47354010576457
2011-06-01,81.01654949047038,67.23605683404459,41.69864924794454,25.800913547378933,1.9187968056309344,11.861695850794865,7.649091654873219,619.7030126141801,202.82861152898474,62.1303339535051,126.1932960595699,95.15519874746145
2011-07-01,81.2587928852414,67.79829361082412,42.68492887451144,26.655790446324783,2.051848109417034,11.408651165000252,7.545220826607043,613.1155364226717,202.6458547238306,63.04011639606737,125.861607312906,93.3727726401174
2011-08-01,82.70517615573942,68.70534030021632,42.762079310586216,26.042789443264695,2.1154471192376545,11.88438873628545,7.553647240191228,624.7257256183304,201.5511923685472,64.62554575112057,130.79496657259006,95.15730210420215
2011-09-01,88.63565304176383,74.29337568714546,46.50044184077447,27.61936780980935,2.122140806346251,12.22013654827212,7.495785676033567,664.3938584563343,204.8231134785859,67.36962091117495,139.31884582463707,101.90896627314223
2011-10-01,86.37939368968891,71.62191565176761,44.41578338165309,27.54133804134118,2.0327482469545206,12.724729790966782,7.5147434969077755,649.1189869964263,206.66135073812686,66.32130676862025,138.2191897453964,99.63441202663073
2011-11-01,87.19767583976027,72.2530024294037,44.03330092410935,27.625553043597215,2.050282269620992,12.894391140735573,7.533909083904216,656.9393621045051,213.85638949038906,67.15265099252116,142.45432760522613,96.4624463253895
2011-12-01,88.66956110563392,73.14828073352263,45.431529002188164,27.504487169757986,2.120087516422568,13.401192855688716,7.599462863480567,673.8410367433859,205.65665494191407,68.44975834399231,141.10908653490353,100.66371124294257
2012-01-01,90.04566732311231,73.45728150549614,45.24182463885425,27.895377908022827,2.1607038068335327,14.427682010782629,7.553292033530754,680.1412216456248,207.64504484297606,69.2416781508975,142.84182877894787,107.35892771894204
2012-02-01,87.03689692572065,71.45668609467164,44.440085434235385,28.042700232270416,2.1891529175912745,13.39105791345774,7.621176934169475,663.3235912719883,206.90930458604322,67.53408225720308,139.10318821136437,101.46384386479991
2012-03-01,89.07859249415282,72.75791878843903,44.604986313029784,27.572169615720675,2.1545715497087627,14.16610215600503,7.5593388157628825,673.3752618945736,209.18633240471243,68.51043072687222,141.76060360922332,104.87890300265602
2012-04-01,88.34411033629692,72.44516648817991,45.60517717137813,26.674823608817498,2.268125206034122,13.63081864208289,7.558188811012039,667.7214662626125,210.14062806674963,67.57420219023538,142.64156979524165,105.22795965444857
2012-05-01,89.08603404622765,74.10620072661698,45.52836332855481,28.173731208696754,2.2775073780499753,12.702325941560705,7.610995251162333,678.0333820707245,211.79727794958572,68.66678761926332,145.3158438127885,104.01443379192692
2012-06-01,88.02830952210476,72.16557457537901,42.843733982073005,29.264408357339402,2.283712508086149,13.579022438639596,7.509893036300334,661.083188677345,211.77395854116085,68.46316121288477,144.9939548630169,104.39846060043689
2012-07-01,86.49449783841386,70.73300542194028,44.31086789858029,27.48722567488337,2.345005192972395,13.416487223501193,7.61930468049908,659.0279322176443,212.04109602221573,69.56418703820721,146.64716449374075,107.3306622714698
2012-08-01,92.46151583451721,76.22385796070199,46.61287692995919,29.417104346560684,2.4013266880487185,13.836331185766513,7.415772619502276,685.6735774832889,214.27651005502048,69.89250950902017,150.38120341615934,107.79699812047899
2012-09-01,91.81009376032978,75.89207559198036,47.659124464231546,28.1124225767054,2.351877857795649,13.566140310553772,7.460490101789064,684.9482957432663,212.8706636049756,67.81037955542845,145.79104562156385,109.84044059657764
2012-10-01,92.15436977400876,76.03537039902052,48.159131070357304,27.68725712863028,2.420900174352547,13.698099200635685,7.489279390630521,690.169822305028,213.25183576158003,68.78312764033961,147.64921919675228,109.95814105314332
2012-11-01,96.44040731282918,79.71780031794837,49.51592065257336,29.959685801907863,2.5781135142002998,14.144493480680513,7.448711169787436,718.3567391699206,215.22800101129576,70.21083365052057,150.87269997922624,113.28097116952871
2012-12-01,93.70048223491636,76.98682986751956,48.70014036592318,28.468629028588552,2.4761478937926173,14.237504473604186,7.562760521366963,708.6343078792719,210.1993471536844,69.54862044912765,146.72167822197457,114.74787404041375
2013-01-01,93.53538792042202,77.08129167566156,48.43594129607827,28.570749630236378,2.5553361528973944,13.898760091863064,7.434460865088999,695.3851809952959,223.6769243428194,70.50250908449632,157.8265252178662,113.72752002064675
2013-02-01,94.11911168837896,77.50145381021305,48.96517411182303,28.122890027718135,2.6284385443633815,13.989219333802543,7.4742231464201625,703.4672431017865,226.21200108575547,70.15680529236818,159.0878812559068,115.85506767343557
2013-03-01,94.91732174802286,78.04787625334617,49.873729377248466,28.016026687993715,2.601760553778265,14.267684940898427,7.511532554974254,712.9745523412395,231.89323193120853,69.26883508214104,159.4361012818034,119.90652965193328
2013-04-01,92.22707630125043,75.6499178945644,47.22627519186112,28.496975068410446,2.548123113075206,14.02903529361083,7.575116553579476,698.6308523778396,221.45979501332664,70.03896409072843,156.3462569187965,113.6573238046963
2013-05-01,92.97514673298679,76.19486641264461,47.60525125831475,28.55640769864521,2.4992695642714144,14.281010756070753,7.569847382160644,703.8076711027018,227.26763461786675,68.42950523080412,154.96899024967442,112.47573808768595
2013-06-01,94.03674970875147,76.91943949456598,48.62752117914088,28.33529727967984,2.4852539789357615,14.63205623524974,7.572135238426274,712.0589861767087,229.49489049740507,68.67621648394942,157.51300413331415,117.80825769786742
2013-07-01,92.89271533653503,75.30511943136158,47.126508233540555,29.11192767323413,2.406913607638503,15.180682297534952,7.696803750803435,714.9769998245586,230.9882659204493,68.3944937705238,158.30411136002127,115.65719859538594
2013-08-01,94.41233158903988,76.94763482530759,47.30042028136471,30.296534001748054,2.446352461028666,15.018344302703625,7.707017159447524,727.6374596201799,233.4411842778665,70.82471148285518,166.60303576872764,119.31383627384116
2013-09-01,91.92178579094445,74.20797951973611,45.59941829797805,28.069124209572777,2.291769812120384,15.422036459087964,7.721684273793426,709.7910077609438,231.70153381632142,68.46841036080802,158.5741596123404,116.32409914547641
2013-10-01,90.96523125170899,73.58665122183545,45.65390037519596,27.438003214893982,2.4434070589049544,14.935172970968575,7.738166356813108,703.9040921116988,229.63866293832362,68.09870983658928,156.28162483529533,116.32279870464981
2013-11-01,93.01951686648546,75.74806336606959,46.9393237906485,28.208421157098936,2.2604373943217055,15.01101610609418,7.666197811461468,713.1060166250539,226.3300761632326,68.97679492002274,155.95563887996173,114.30494491259881
2013-12-01,89.33187085681213,72.33397573848345,45.48275708043644,27.46569252092731,2.263103105427454,14.73479201290124,7.8490127427107526,701.1669926853098,226.96579939542414,69.06404436471337,156.40267048629235,115.20474896640941
2014-01-01,94.99052416785894,76.09512560402558,47.196658447316096,28.655017434524787,2.0558531401117883,16.839545423721557,7.649932753486525,726.6711221025574,233.39185901186852,70.8609470752752,167.0969204062922,117.92031949152862
2014-02-01,92.94332072316692,75.41394599652311,45.75748732179492,28.693939581841715,2.068710566131975,15.460664160511838,7.665277679504247,712.4363617982959,228.01415056669444,71.43176561379977,162.57861438294728,117.24632678631764
2014-03-01,90.8851069707814,73.64210327030119,45.15817472320906,28.837991216260807,2.012606869276879,15.230396831203326,7.706897076208163,700.4421651839813,225.8155483320267,69.95336153652292,156.20166736531522,115.52015723823554
2014-04-01,92.36192597193288,74.697326116987,46.43029658958953,28.38487855391309,1.858628854326683,15.805971000619195,7.708551511899802,711.9766640929207,224.31684793619962,68.77583384715786,155.9669269502344,117.63601541177734
2014-05-01,91.10291221804285,73.60697562044568,45.60629187636,28.186701947062613,1.8339834945808626,15.661953103016304,7.768038297430939,707.6909111172458,223.28838902033027,69.14812712019575,154.71892375780854,113.56831846722504
2014-06-01,91.5771195710868,74.31622812968145,46.87308446693682,27.932245800709218,1.9488771043186306,15.312014337086723,7.7046612581966984,705.5706852965991,222.89869569582396,69.19461019276922,154.2746283888871,113.94568454771218
2014-07-01,93.05612313709553,75.34310149401348,47.7930911051015,28.13488825013974,1.9414910578638795,15.771530585218155,7.60325068360666,707.5290318559071,226.6292856250939,70.27644492066631,158.9992304868997,116.55008887525995
2014-08-01,93.11658496387878,75.11521378531812,47.197776997816405,28.472583266191595,1.9460933172645372,16.055277861296123,7.688234324340396,715.9021246846517,228.0192935633525,69.51647267189932,159.18729244083315,118.47188301782488
2014-09-01,94.58246011308384,76.28130540641193,47.87877382308393,28.111721254863966,2.0244970858921034,16.276657620779797,7.646278316657674,723.2038138988123,230.8922245538181,70.81003300442725,163.53992702285942,119.45007527536414
2014-10-01,95.94595435639374,77.44373781697146,48.28980855745279,28.801154807131393,2.055312272731352,16.446904266690915,7.573127366841909,726.6109326741702,233.0892576628744,71.37351586619933,165.49346289846847,127.83598860009715
2014-11-01,93.92026442352318,75.58938036407,47.77447198255735,27.1597943496937,2.037795912452135,16.293088147001043,7.638334765551401,717.3944209359776,232.32891456926842,69.72840775866355,162.2747549146331,119.48477641164477
2014-12-01,95.49059433375831,76.40536043856986,48.386521100299795,28.236450589468006,2.0497209606781888,17.03551293451027,7.697486288480665,735.0375405629741,235.80553346264918,69.63048039242362,163.24765098482146,124.52204751454973
