date,E_NF@KAU.M,ECT@KAU.M,EMN@KAU.M,E_TTU@KAU.M,E_TU@KAU.M,E_TRADE@KAU.M,ERT@KAU.M,EWT@KAU.M,EIF@KAU.M,E_FIR@KAU.M,EFI@KAU.M,ERE@KAU.M,E_PBS@KAU.M,EPS@KAU.M,EMA@KAU.M,EAD@KAU.M,E_EDHC@KAU.M,EED@KAU.M,EHC@KAU.M,E_LH@KAU.M,EAE@KAU.M,EAF@KAU.M,EOS@KAU.M,EGV@KAU.M,EGVFD@KAU.M,E_GVSL@KAU.M,EMPL@KAU.M,UR@KAU.M
1989-10-01,23.60184965130656,1.7089522945842897,0.9143421683930762,5.094204284655501,1.4890249221029803,,,,,1.4237908727814286,0.518958061680937,0.9048328111004915,,,,,,,1.607912930448779,,,7.077338139878316,,3.309112814215912,0.3514598641105348,2.957652950105377,,
1989-11-01,23.74798066606214,1.7316464829526976,0.9150634463033002,5.125354100530629,1.5028671748208353,,,,,1.441505101789911,0.5236171387502921,0.917887963039619,,,,,,,1.6181246157235503,,,7.072049935447762,,3.3096793694555013,0.3500116104510048,2.9596677590044966,,
1989-12-01,23.822617647349755,1.7320494584415451,0.9128909300073581,5.13894248345224,1.5138383333479644,,,,,1.4443755236136813,0.5268300746160927,0.9175454489975886,,,,,,,1.6226625619937658,,,7.061079217142031,,3.317006183240711,0.35021284634217914,2.966793336898532,,
1990-01-01,23.587713236228602,1.7401405152224827,0.8457085020242917,5.310297602907362,1.3650924024640658,3.9452052004432954,3.4687569573283854,0.47644824311490985,0.38673384404670197,1.3052907435910739,0.4922089825847844,0.8130817610062894,1.3489769389779647,0.29447004608294924,-1.3199531973879675e-16,1.0545068928950156,1.611612124076189,0.09850746268656718,1.5131046613896217,7.123817667638747,0.801077199281867,6.32274046835688,0.5643338954468801,3.3508014022969075,0.3970717423133236,2.953729659983584,24930.780589344722,4.461855419913519
1990-02-01,23.79163907647376,1.7856674473067917,0.8417004048582998,5.366909666426632,1.3848049281314168,3.982104738295215,3.500148423005566,0.48195631528964866,0.391609653996212,1.3143927157013644,0.4949587534372134,0.819433962264151,1.3624563238219034,0.2986175115207373,-1.3468910177428252e-16,1.0638388123011662,1.6157238215256173,0.09850746268656718,1.5172163588390501,7.205220622240506,0.7923698384201077,6.4128507838203985,0.5672428330522764,3.340715587544158,0.39824304538799415,2.942472542156164,24927.31347514171,4.377469968058056
1990-03-01,23.75687981770316,1.7755503512880566,0.8417004048582998,5.366909666426632,1.3848049281314168,3.982104738295215,3.500148423005566,0.48195631528964866,0.3887786209747514,1.3143927157013644,0.4949587534372134,0.819433962264151,1.3871686108165426,0.3,-1.3468910177428232e-16,1.0871686108165428,1.6209549219601205,0.0996268656716418,1.5213280562884786,7.0913845600046415,0.7836624775583483,6.307722082446293,0.573060708263069,3.3969792574096815,0.3994143484626647,2.997564908947017,24682.930338362763,4.733547809883632
1990-04-01,24.033000561657314,1.7603747072599534,0.829676113360324,5.3949395369577235,1.3946611909650926,4.000278345992631,3.521076066790352,0.4792022792022792,0.4020762815717022,1.3171424865537935,0.49770852428964246,0.819433962264151,1.372306737493341,0.29447004608294924,-1.2930153770331114e-16,1.077836691410392,1.636282308772759,0.09850746268656718,1.5377748460861917,7.301641962752852,0.7836624775583483,6.517979485194504,0.573060708263069,3.4454997186717966,0.404099560761347,3.0414001579104495,24558.71123626139,4.684428340254643
1990-05-01,24.042125536222272,1.770491803278689,0.8216599190283402,5.3927654416282556,1.3897330595482547,4.003032382080001,3.521076066790352,0.48195631528964866,0.40273877212381737,1.3298468890695168,0.49770852428964246,0.8321383647798742,1.3797376741549419,0.2972350230414746,-1.2660775566782547e-16,1.0825026511134674,1.6403940062221873,0.09850746268656718,1.5418865435356202,7.280312551793438,0.7923698384201077,6.4879427133733305,0.573060708263069,3.451117770660021,0.41346998535871154,3.0376477853013095,24596.726020194674,4.114931389794996
1990-06-01,24.088895371108734,1.7856674473067917,0.8176518218623483,5.416447121500411,1.3897330595482542,4.026714061952157,3.542003710575139,0.4847103513770181,0.40916757240929097,1.338948861179807,0.5004582951420713,0.8384905660377358,1.3951180417434306,0.2986175115207373,-1.3199531973879675e-16,1.0965005302226933,1.649736804106119,0.0996268656716418,1.550109938434477,7.257784972927558,0.7923698384201077,6.465415134507451,0.5817875210792579,3.4365852069937177,0.4064421669106882,3.0301430400830296,24762.45470523814,4.2906088045918
1990-07-01,24.166027834818912,1.7957845433255273,0.8176518218623483,5.416143341971052,1.3946611909650928,4.0214821510059595,3.5367717996289416,0.4847103513770181,0.3993564665082256,1.3508006041425267,0.5059578368469293,0.8448427672955975,1.410498409331919,0.3,-1.2930153770331114e-16,1.1104984093319192,1.6617059819635334,0.0951492537313433,1.5665567282321902,7.245162922829905,0.8097845601436265,6.435378362686278,0.573060708263069,3.4958630346208124,0.40175695461200583,3.0941060800088067,24835.80671623959,4.293197008010663
1990-08-01,24.20604049953531,1.8059016393442628,0.8176518218623483,5.430927736221566,1.4094455852156063,4.0214821510059595,3.5367717996289416,0.4847103513770181,0.403488315785855,1.360755235805821,0.5032080659945003,0.8575471698113207,1.4198303287380696,0.3,-1.2930153770331105e-16,1.1198303287380698,1.6732875858176137,0.09850746268656718,1.5747801231310465,7.2388518977810765,0.818491921005386,6.420359976775691,0.573060708263069,3.4822852299156284,0.39824304538799415,3.0840421845276342,25156.00719050585,3.572241035995949
1990-09-01,24.223192674664574,1.8109601873536303,0.8216599190283402,5.425999604804728,1.4045174537987684,4.0214821510059595,3.5367717996289416,0.4847103513770181,0.40118399916674047,1.360755235805821,0.5032080659945003,0.8575471698113207,1.4212128172173322,0.30138248847926263,-1.2930153770331114e-16,1.1198303287380698,1.6837497866866198,0.10074626865671643,1.5830035180299034,7.240050065687544,0.8271992818671454,6.4128507838203985,0.5701517706576728,3.487469288256145,0.3947291361639825,3.0927401520921625,25283.452007500073,3.5889885811652755
1990-10-01,24.466268324549148,1.8564871194379395,0.8176518218623483,5.464161899398039,1.4242299794661195,4.03993191993192,3.5524675324675323,0.4874643874643875,0.40532377382263945,1.3671074370636827,0.5032080659945003,0.8638993710691824,1.4379756732850835,0.304147465437788,-1.2391397363233987e-16,1.1338282078472957,1.6889808871211227,0.10186567164179106,1.5871152154793318,7.345178767061649,0.8271992818671454,6.517979485194504,0.5846964586846543,3.4987044868119876,0.395900439238653,3.1028040475733345,25537.755672386847,3.160787037229318
1990-11-01,24.610829558812085,1.8564871194379395,0.8216599190283402,5.466335994727507,1.4291581108829574,4.03717788384455,3.5524675324675323,0.4847103513770181,0.4031560379071352,1.3734596383215443,0.5032080659945003,0.870251572327044,1.4300262423581958,0.3055299539170507,-1.2660775566782557e-16,1.1244962884411451,1.6994430879901286,0.10410447761194032,1.5953386103781881,7.459014829297512,0.8359066427289048,6.623108186568608,0.5788785834738616,3.522368106269921,0.39824304538799415,3.124125060881927,26002.772518574253,2.815136453320366
1990-12-01,24.54767814106619,1.8666042154566749,0.8176518218623483,5.442930476083894,1.4291581108829572,4.0137723652009365,3.526307977736549,0.4874643874643875,0.4063866616869278,1.3707098674691154,0.5004582951420713,0.870251572327044,1.4253602826551204,0.3055299539170507,-1.2660775566782557e-16,1.1198303287380698,1.6994430879901286,0.10410447761194032,1.5953386103781881,7.42027069661458,0.8271992818671454,6.593071414747435,0.5817875210792579,3.516533510168145,0.39121522693997074,3.1253182832281743,26132.827391501993,3.230540078548849
1991-01-01,25.338486414743187,1.7321642824180896,0.8411813992459154,5.46014637213325,1.4449431818181817,4.015203190315068,3.5476408102766803,0.4675623800383878,0.3376202099897098,1.2836106645896193,0.4591474245115452,0.824463240078074,1.5239533284193918,0.3178414096916299,0.10017761989342804,1.105934298834334,1.7471387104343699,0.0990134529147982,1.6481252575195717,8.13303861279021,0.7533972125435541,7.379641400246657,0.6041429731925264,3.675489861530101,0.39685039370078734,3.2786394678293136,26757.732352659452,3.9880339166616596
1991-02-01,25.196314580372857,1.7321642824180896,0.8289903644742355,5.450316826678704,1.4351136363636359,4.015203190315068,3.5476408102766803,0.4675623800383878,0.34176831778857886,1.277169545526509,0.4591474245115452,0.818022121014964,1.5143664621169537,0.3221365638766519,0.10017761989342804,1.0920522783468738,1.7543031035381114,0.0979372197309417,1.6563658838071698,8.083139529502686,0.7371951219512195,7.3459444075514675,0.6071486596263199,3.606947488702671,0.39566929133858264,3.2112781973640887,26695.75526180425,3.7133824340130905
1991-03-01,25.121587220783788,1.727457314259345,0.8167993297025556,5.415293358299257,1.4105397727272722,4.004753585571985,3.5371912055335972,0.4675623800383878,0.34082255180054516,1.2707284264633991,0.4591474245115451,0.811581001951854,1.5129347440552796,0.3207048458149779,0.10017761989342804,1.0920522783468738,1.7616521162334797,0.10116591928251122,1.6604861969509686,8.06499822164457,0.7695993031358885,7.295398918508681,0.6101543460601137,3.6007468122652417,0.39566929133858264,3.205077520926659,26843.595178919248,3.9510896416257713
1991-04-01,25.092172981513663,1.727457314259345,0.8086719731881022,5.401536554152473,1.4203693181818178,3.9811672359706556,3.516291996047431,0.4648752399232247,0.3415402496835358,1.277169545526509,0.4591474245115452,0.818022121014964,1.5115353027363543,0.32356828193832593,0.0959147424511545,1.0920522783468738,1.7512590235781689,0.0990134529147982,1.6522455706633707,8.048472928174606,0.7614982578397212,7.286974670334884,0.6071486596263199,3.617381430588255,0.3944881889763779,3.2228932416118767,26983.57404501333,3.936401919104382
1991-05-01,25.13359952011806,1.727457314259345,0.8086719731881022,5.411676129251287,1.4252840909090898,3.9863920383421974,3.521516798418973,0.4648752399232247,0.34450301832209157,1.277169545526509,0.4591474245115452,0.818022121014964,1.5104711193566782,0.3249999999999999,0.09804618117229126,1.087424938184387,1.753226870354255,0.0968609865470852,1.6563658838071698,8.074068875573628,0.7533972125435541,7.320671663030074,0.6101543460601137,3.61620032822605,0.39330708661417313,3.2228932416118767,27374.836725604615,3.8972088036414942
1991-06-01,25.20355232956274,1.7227503461006002,0.8086719731881022,5.405831267591209,1.4351136363636359,3.9707176312275725,3.505842391304348,0.4648752399232247,0.35361058551846486,1.277169545526509,0.4591474245115452,0.818022121014964,1.5101389333792135,0.329295154185022,0.0980461811722913,1.0827975980219002,1.7553793367219679,0.0990134529147982,1.6563658838071698,8.13239220703495,0.7695993031358885,7.362792903899062,0.6101543460601137,3.627453788441613,0.3944881889763779,3.232965599465235,27328.193904155425,4.6911898872913245
1991-07-01,25.306067435834088,1.703922473465621,0.8046082949308756,5.426420447433106,1.4400284090909081,3.9863920383421974,3.521516798418973,0.4648752399232247,0.3418348967782105,1.2836106645896193,0.4591474245115452,0.824463240078074,1.5108386540386762,0.32786343612334795,0.10017761989342802,1.0827975980219002,1.7605758830496232,0.10008968609865472,1.6604861969509686,8.207887237721497,0.7777003484320557,7.430186889289442,0.6131600324939073,3.653208851332948,0.4062992125984251,3.2469096387345227,27827.740842594565,4.42748301333844
1991-08-01,25.35789775628872,1.6945085371481312,0.800544616673649,5.431335220160379,1.444943181818181,3.9863920383421974,3.521516798418973,0.4648752399232247,0.3341872299428716,1.2836106645896193,0.4591474245115452,0.824463240078074,1.511538374698139,0.3264317180616739,0.1023090586145648,1.0827975980219002,1.7720452088887906,0.10331838565022422,1.6687268232385664,8.241584230416688,0.7777003484320557,7.463883881984632,0.6221770917952882,3.6663665819751645,0.4062992125984251,3.2600673693767392,27727.09707325509,4.226320088651914
1991-09-01,25.390166509043752,1.6756806645131521,0.8046082949308756,5.438937133002815,1.4498579545454542,3.9890791784573607,3.521516798418973,0.4675623800383878,0.3400764207184514,1.2811683910549834,0.4567051509769093,0.824463240078074,1.5190291509839737,0.329295154185022,0.1023090586145648,1.087424938184387,1.7698927425210775,0.10116591928251122,1.6687268232385664,8.26653377206045,0.785801393728223,7.4807323783322275,0.625182778229082,3.6690571610288893,0.40511811023622035,3.263939050792669,27899.498646709315,4.383403302004762
1991-10-01,25.422903440222644,1.6662667281956625,0.800544616673649,5.446539045845251,1.4547727272727269,3.9917663185725236,3.521516798418973,0.470249520153551,0.33938698487978936,1.2851672365834572,0.45426287744227345,0.8309043591411839,1.5222247730847864,0.32786343612334795,0.1023090586145648,1.0920522783468738,1.7894180750562156,0.10008968609865472,1.689328388957561,8.249685275712855,0.785801393728223,7.463883881984632,0.625182778229082,3.6984879259618944,0.40511811023622035,3.293369815725674,27522.218071533418,4.261051798777816
1991-11-01,25.470146423040752,1.6521458237194282,0.7964809384164224,5.453830929043417,1.4646022727272723,3.989228656316145,3.516291996047431,0.47293666026871417,0.34046661679110357,1.302934021778949,0.4591474245115451,0.8437865972674038,1.5300477353480861,0.3264317180616739,0.1023090586145648,1.1013069586718474,1.7894180750562156,0.10008968609865472,1.689328388957561,8.26588736630519,0.8020034843205576,7.463883881984632,0.6311941510966693,3.7077407654852723,0.40275590551181095,3.3049848599734615,27131.27797280662,5.045887692024076
1991-12-01,25.469389300711494,1.6474388555606831,0.7842899036447424,5.45322194368158,1.4695170454545454,3.9837048982270344,3.521516798418973,0.4621880998080615,0.34418291778664734,1.306932867307423,0.4567051509769093,0.8502277163305137,1.527184299224738,0.32356828193832593,0.10230905861456481,1.1013069586718474,1.7935383882000147,0.10008968609865472,1.69344870210136,8.273665208723727,0.8182055749128919,7.455459633810835,0.6311941510966693,3.7077407654852723,0.40275590551181095,3.3049848599734615,27207.116703396212,4.826097726909961
1992-01-01,24.574038773800265,1.7220455101541476,0.8024767801857584,5.11330524557885,1.416624685138539,3.6966805604403112,3.2918048900356305,0.4048756704046807,0.32832533484772947,1.1637538263462825,0.48689320388349516,0.6768606224627873,1.4800203496363826,0.3580692704495209,0.04840336134453777,1.0735477178423238,1.8282665069074282,0.09887250650477016,1.729394000402658,7.669797702641735,0.8100486223662883,6.859749080275447,0.58728053062817,3.8787669868737806,0.4075131480090157,3.471253838864765,27574.199594451165,5.560620284358619
1992-02-01,24.599240043571154,1.7070712013701985,0.8067226890756302,5.108624601990356,1.4166246851385387,3.6919999168518176,3.2918048900356305,0.4001950268161873,0.3384561385327648,1.169301864235322,0.48689320388349516,0.6824086603518267,1.479444375694853,0.35648489314664694,0.049411764705882315,1.0735477178423238,1.83034803336016,0.10095403295750215,1.729394000402658,7.685230209009058,0.8100486223662883,6.8751815866427695,0.58728053062817,3.88676039967464,0.4063110443275732,3.4804493553470666,27314.069150728483,6.464708157905252
1992-03-01,24.63117242011956,1.7020797651088821,0.7982308712958868,5.14468616458093,1.4309823677581859,3.7137037968227444,3.3111684482123107,0.40253534861043394,0.33100967795771935,1.1748499021243612,0.4868932038834953,0.6879566982408659,1.4808053582951908,0.35331613854089894,0.049411764705882315,1.0780774550484096,1.8324742781979457,0.09887250650477016,1.7336017716931755,7.692946462192721,0.8100486223662883,6.882897839826432,0.5845103394459616,3.8895796009199617,0.40510894064613073,3.484470660273831,27175.918062632976,6.553409333286542
1992-04-01,24.639956649394463,1.6970883288475658,0.7982308712958868,5.127823174154173,1.4309823677581859,3.6968408063959872,3.2966457795798,0.4001950268161873,0.3142481424713014,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4826131303006012,0.3596536477523949,0.049411764705882315,1.0735477178423238,1.837722812714829,0.09991326973113615,1.7378095429836928,7.724036874904159,0.8179902755267422,6.906046599377417,0.58728053062817,3.8990072128698166,0.4039068369646882,3.4951003759051282,27308.772075849593,6.724579248306917
1992-05-01,24.639661181976575,1.6920968925862492,0.7982308712958868,5.137449957904893,1.4357682619647354,3.7016816959401577,3.3014866691239706,0.4001950268161873,0.31838789547308427,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4977867192217322,0.3612380250552689,0.049411764705882315,1.087136929460581,1.836682049488463,0.09887250650477016,1.7378095429836928,7.716320621720498,0.8179902755267422,6.898330346193756,0.5900507218103783,3.8807498812674273,0.4003005259203606,3.4804493553470666,27253.49558333981,6.840277796270655
1992-06-01,24.64357294285983,1.6920968925862492,0.8024767801857584,5.118196390403455,1.426196473551637,3.6919999168518176,3.2918048900356305,0.4001950268161873,0.3264942804890294,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4916726047127726,0.3596536477523949,0.049411764705882315,1.0826071922544953,1.8408898207789803,0.09887250650477016,1.7420173142742101,7.692946462192721,0.8100486223662883,6.882897839826432,0.5928209129925867,3.914073227310315,0.4003005259203606,3.5137727013899545,27209.220740068995,8.007950796107844
1992-07-01,24.67818269479372,1.6920968925862492,0.8152145068553737,5.134894394817349,1.4405541561712847,3.694340238646064,3.2918048900356305,0.40253534861043394,0.338363126152476,1.171905571207961,0.4894969108561342,0.6824086603518267,1.497210745280203,0.3596536477523949,0.050420168067226885,1.0871369294605813,1.837722812714829,0.09991326973113615,1.7378095429836928,7.670248502595318,0.825931928687196,6.844316573908122,0.5955911041747951,3.9249350384091652,0.3990984222389181,3.5258366161702472,27246.05112617733,7.037618239491527
1992-08-01,24.67586221100914,1.6771225838023003,0.8109685979655019,5.113245510184043,1.4357682619647352,3.6774772482193074,3.2772822214031203,0.4001950268161873,0.3403573937750359,1.1748499021243612,0.4868932038834953,0.6879566982408659,1.5123843342013341,0.3612380250552689,0.05042016806722685,1.1007261410788383,1.8598024323937818,0.10095403295750215,1.7588483994362798,7.654590596251201,0.8179902755267422,6.836600320724459,0.5955911041747951,3.936949756136789,0.39789631855747554,3.5390534375793132,27424.699690758105,6.783863567628579
1992-09-01,24.596529314058127,1.6421825299730857,0.7982308712958868,5.115801073271587,1.430982367758186,3.6848187055134014,3.286964000491461,0.39785470502194054,0.3436472398294189,1.180057316069639,0.4921006178287732,0.6879566982408659,1.51079995689846,0.3596536477523949,0.05042016806722685,1.1007261410788383,1.868217974974817,0.10095403295750215,1.7672639420173148,7.593085970758699,0.825931928687196,6.767154042071502,0.5955911041747951,3.948915276811743,0.3954921111945905,3.5534231656171524,27025.053650704333,6.407574618422385
1992-10-01,24.539246866976193,1.7020797651088821,0.7939849624060149,5.079739510681014,1.4166246851385393,3.663114825542474,3.26760044231478,0.3955143832276938,0.3428019322536783,1.182320399098517,0.49991173874669026,0.6824086603518267,1.531864265626015,0.3580692704495209,0.05042016806722685,1.1233748271092672,1.8471791185222297,0.10095403295750215,1.7462250855647277,7.515923438922079,0.825931928687196,6.689991510234883,0.5955911041747951,3.9477623701829696,0.3954921111945905,3.5522702589883792,23914.544269744914,22.080920853315956
1992-11-01,24.51791418991212,1.727036946415464,0.7897390535161433,5.053144485885481,1.4070528967254408,3.6460915891600405,3.2482368841381,0.39785470502194054,0.3395704048428509,1.179716692125878,0.4973080317740512,0.6824086603518267,1.5147537201630163,0.3580692704495209,0.0514285714285714,1.105255878284924,1.8429713472317122,0.10095403295750215,1.7420173142742101,7.515698038945287,0.8179902755267422,6.697707763418546,0.5928209129925867,3.962462587793701,0.396694214876033,3.565768372917668,24069.718614458772,19.507377708269445
1992-12-01,24.528736927060752,1.7370198189380965,0.7854931446262715,5.057930380092031,1.4118387909319905,3.6460915891600405,3.2482368841381,0.39785470502194054,0.3383384333749092,1.1793760681821166,0.5025154457193293,0.6768606224627873,1.5206444399694399,0.3549005158437729,0.051428571428571386,1.1143153526970957,1.8471791185222297,0.10095403295750215,1.7462250855647277,7.500265532577963,0.8179902755267422,6.682275257051221,0.5955911041747951,3.966898886602902,0.3930879038317055,3.5738109827711964,24359.50504514973,15.881932987565827
1993-01-01,22.412812377184178,2.906182081622796,0.49408424041646953,4.80994073449254,1.217767653758542,3.592173080733998,3.186606480336384,0.4055666003976143,0.31365414801933306,1.0316385821870566,0.39627434377646054,0.6353642384105961,1.5224355445704134,0.4071748878923766,0.04119547657512118,1.0740651801029155,1.8946266781649583,0.10076335877862592,1.7938633193863325,4.743186593968786,0.6994341147938561,4.0437524791749295,0.5605828220858894,4.136480951655934,0.42600157109190895,3.710479380564025,24045.83780222594,17.810761713205736
1993-02-01,22.53443319214625,2.947114223617483,0.49133932796971136,4.830018097599956,1.2136674259681095,3.6163506716318463,3.210784071234232,0.4055666003976143,0.30756004103587076,1.0399375318929405,0.3942421676545299,0.6456953642384106,1.5287232631129757,0.4089686098654708,0.04119547657512118,1.0785591766723837,1.9120006570452135,0.10076335877862592,1.8112372982665876,4.752746292501115,0.6994341147938561,4.053312177707259,0.5605828220858894,4.164410935285095,0.42600157109190895,3.7384093641931857,23965.165991621107,16.64316354685348
1993-03-01,22.51753520959282,2.914368510021734,0.49133932796971136,4.833938510673107,1.2054669703872436,3.6284715402858634,3.225290625772941,0.40318091451292243,0.3027159545024997,1.0451030948068478,0.3942421676545299,0.6508609271523178,1.530437570178905,0.40538116591928247,0.04200323101777062,1.083053173241852,1.910982845340379,0.09974554707379132,1.8112372982665876,4.745197367176348,0.7062247372675828,4.038972629908765,0.5605828220858894,4.182869206837396,0.4273369992144541,3.7555322076229425,24237.002845085706,15.46390019223427
1993-04-01,22.582645279772947,2.8979956532238584,0.49133932796971136,4.875008341994356,1.2054669703872436,3.669541371607112,3.2639747712094977,0.4055666003976143,0.3036364096029132,1.0523008338426856,0.3962743437764606,0.656026490066225,1.5448261125105898,0.40179372197309404,0.04200323101777062,1.101029159519725,1.9066393506203152,0.09974554707379132,1.8068938035465238,4.747208140383911,0.7130153597413096,4.034192780642602,0.56840490797546,4.195286201649148,0.4246661429693638,3.7706200586797847,24464.843570935893,13.675210734648392
1993-05-01,22.567139239680195,2.8734363680270465,0.48859441552295324,4.86680788641349,1.197266514806378,3.669541371607112,3.2639747712094977,0.4055666003976143,0.3042122741203086,1.0594985728785236,0.39830651989839105,0.6611920529801325,1.5422246360948462,0.3999999999999999,0.04119547657512118,1.101029159519725,1.9153263400604426,0.09974554707379132,1.8155807929866512,4.749977216442512,0.7062247372675828,4.0437524791749295,0.56840490797546,4.198656622144609,0.42600157109190895,3.7726550510527,24583.391515817835,12.662577806309505
1993-06-01,22.554873822859406,2.8406906544312966,0.48584950307619507,4.90475674146091,1.2013667425968109,3.7033899988640995,3.2978233984664853,0.4055666003976143,0.302333150811497,1.064664135792431,0.3983065198983911,0.6663576158940397,1.5476251852875942,0.3964125560538116,0.04119547657512116,1.1100171526586615,1.9260489529102394,0.10178117048346053,1.8242677824267788,4.73563766864402,0.7062247372675828,4.029412931376437,0.56840490797546,4.1788629224697615,0.4233307148468186,3.7555322076229425,24475.71490107006,13.66172435116404
1993-07-01,22.4441017121995,2.832504226032359,0.4803596781826787,4.899070264585108,1.193166287015945,3.705903977569163,3.3074944348256246,0.39840954274353874,0.3022238138284298,1.0500984125025934,0.4044030482641828,0.6456953642384106,1.520661205870785,0.3964125560538116,0.04119547657512118,1.083053173241852,1.9166163996660024,0.09669211195928751,1.819924287706715,4.7077168758980745,0.6926434923201292,4.0150733835779455,0.56840490797546,4.16644592765801,0.42600157109190895,3.740444356566101,25103.843366074387,12.355532346140407
1993-08-01,22.326003898475328,2.791572084037672,0.4803596781826787,4.859471014042133,1.1849658314350795,3.6745051826070534,3.2784813257482064,0.39602385685884695,0.2999061655601943,1.0480662363806628,0.40237087214225215,0.6456953642384106,1.5179609312744105,0.3982062780269057,0.04119547657512116,1.0785591766723837,1.910982845340379,0.09974554707379132,1.8112372982665876,4.688597478833417,0.6926434923201292,3.995953986513288,0.5657975460122697,4.163289918811507,0.4273369992144541,3.7359529195970524,25023.686161095808,11.411425814746712
1993-09-01,22.298684833645027,2.7751992272397965,0.4748698532891624,4.853900205473427,1.1890660592255127,3.664834146247914,3.268810289389067,0.39602385685884695,0.29511186974790515,1.0480662363806628,0.40237087214225215,0.6456953642384106,1.5259629568829023,0.3964125560538116,0.04200323101777061,1.0875471698113202,1.9217054581901756,0.10178117048346053,1.819924287706715,4.688597478833417,0.6926434923201292,3.995953986513288,0.56840490797546,4.14686663963212,0.42600157109190895,3.7208650685402107,25036.41800077925,11.248938043284372
1993-10-01,22.408449052402307,2.7506399420429846,0.4748698532891624,4.867424101488797,1.2218678815489747,3.645556219939822,3.2543037348503585,0.3912524850894632,0.2869774977013622,1.0500984125025934,0.4044030482641828,0.6456953642384106,1.5330584298681145,0.3982062780269057,0.04281098546042005,1.0920411663807887,1.928356824220634,0.09974554707379132,1.8286112771468426,4.73563766864402,0.7062247372675828,4.029412931376437,0.5710122699386501,4.2103740527059905,0.4246661429693638,3.785707909736627,25181.835897273584,11.330720181731246
1993-11-01,22.302722865042867,2.70152137164936,0.4721249408424042,4.849064687293858,1.1890660592255125,3.6599986280683448,3.2639747712094977,0.39602385685884695,0.2888322400476668,1.0583973622084772,0.40237087214225226,0.656026490066225,1.5349509500218392,0.3964125560538116,0.04200323101777064,1.0965351629502569,1.932700318940698,0.09974554707379132,1.8329547718669066,4.7001679505733085,0.6994341147938561,4.000733835779452,0.5710122699386501,4.193950773526604,0.4233307148468186,3.7706200586797847,25151.783743807937,11.66809405931688
1993-12-01,22.22854189706232,2.644216372856797,0.4721249408424042,4.845763896302747,1.1808656036446474,3.6648982926581004,3.273645807568637,0.3912524850894632,0.2928364350220186,1.05323179929457,0.40237087214225215,0.6508609271523178,1.5484329397302439,0.3964125560538116,0.04200323101777062,1.1100171526586615,1.932700318940698,0.09974554707379132,1.8329547718669066,4.65714930717783,0.6994341147938561,3.957715192383974,0.5710122699386501,4.2110736169563605,0.4233307148468186,3.7877429021095423,24932.61383202858,11.4644900405935
1994-01-01,22.978479255368555,1.934179265658747,0.43860257680872156,5.044907294990983,1.3048745312950683,3.7400327636959143,3.337989862776609,0.40204290091930533,0.3198795456608356,1.1849315816864918,0.40580700256191277,0.7791245791245791,1.4939261640838417,0.4193671368661839,0.05716486902927585,1.017394158188382,2.1176793248520176,0.09982847341337905,2.0178508514386384,5.6986980904736315,0.8165750196386489,4.882123070834982,0.5808795411089864,4.164795870044302,0.4532374100719426,3.71155845997236,24726.099487711006,13.67399343540856
1994-02-01,22.94942818566075,1.9280777537796976,0.44385530227948466,5.01304587442825,1.300374963945775,3.712670910482475,3.313079490666336,0.39959141981613894,0.32571622971575515,1.1828820513705227,0.40375747224594366,0.7791245791245791,1.4939261640838417,0.4193671368661839,0.05716486902927585,1.017394158188382,2.1119134262444073,0.0987993138936535,2.013114112350754,5.696768039501739,0.8087981146897094,4.88796992481203,0.5835564053537283,4.1696869389033235,0.4532374100719426,3.716449528831381,24544.30959684349,14.21222671281307
1994-03-01,22.983276810934537,1.9158747300215981,0.44648166501486625,5.024978997302764,1.304874531295068,3.7201044660076956,3.3180615650883905,0.40204290091930533,0.33338697434424486,1.17294504969996,0.4058070025619129,0.7671380471380471,1.496122345624506,0.4174609226077012,0.0571648690292759,1.021496553987529,2.112942585764133,0.09982847341337905,2.013114112350754,5.7162386524047735,0.8165750196386489,4.899663632766124,0.5808795411089864,4.183426269648702,0.4517985611510793,3.731627708497623,24578.047321599784,14.189982313676575
1994-04-01,22.98923342224464,1.934179265658747,0.45173439048562936,5.055472008862935,1.3228728006922412,3.7325992081706936,3.333007788354555,0.39959141981613894,0.33459634885287287,1.1229493914378628,0.40375747224594355,0.7191919191919192,1.5100457799982472,0.42317956538314916,0.05716486902927585,1.0297013455858222,2.1224160639399017,0.09982847341337905,2.0225875905265225,5.700684842506894,0.8010212097407698,4.899663632766124,0.5808795411089864,4.176275789392565,0.4517985611510793,3.724477228241486,24590.392488174915,13.61819437886952
1994-05-01,22.884877879354523,1.9158747300215981,0.4491080277502479,5.062905564388156,1.322872800692242,3.7400327636959143,3.337989862776609,0.40204290091930533,0.32753887131159815,1.1268931271151594,0.40170794192997433,0.7251851851851852,1.5158066927962712,0.41555470834921854,0.0582434514637905,1.0420085329832622,2.112942585764133,0.09982847341337905,2.013114112350754,5.712321849399618,0.8243519245875883,4.88796992481203,0.5835564053537283,4.077930025454009,0.45467625899280595,3.623253766461203,24611.537972071757,13.62768142172267
